GeneID	Length	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO1_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO3_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO4_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO5_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO7_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO8_1.fq.gz.subread.BAM
166815	2085	80	76	105	95	61	73
285513	6352	1064	898	1116	1343	520	1103
6622	3479	3042	2851	395	1982	11165	318
22915	4969	1721	1046	335	2570	678	386
401145	8081	140	101	112	117	155	83
7117	634	19963	17538	13332	36191	17322	11259
2895	3282	0	0	0	0	0	0
474	1065	0	0	0	0	0	0
56916	5228	994	601	880	972	562	860
27306	1615	13	5	6	10	5	15
10611	7382	1500	1289	1115	1526	945	871
100507012	635	1	0	0	2	0	0
658	5560	1	1	1	1	0	5
100507031	318	0	0	0	0	0	1
8633	9879	0	2	14	0	1	4
5161	1387	0	0	0	0	0	0
285555	1654	4	9	4	11	10	5
5910	3761	867	681	768	896	534	673
10098	3397	413	602	165	309	2856	178
1977	5040	429	280	326	389	252	334
23173	2770	629	617	754	716	468	602
128	2644	626	663	681	794	490	592
100507053	4825	43	52	34	51	27	44
127	1980	4	11	8	2	3	10
359806	1055	0	0	4	0	0	1
130	3006	8	26	17	9	9	18
124	1456	1	4	4	2	1	3
125	2682	0	1	0	0	0	0
126	1473	0	0	0	0	0	0
131	2397	0	0	0	0	0	0
84103	1636	0	0	0	1	0	2
93587	3845	88	58	66	84	54	66
4547	4090	0	2	0	0	0	0
285556	10185	0	0	0	0	0	1
27071	2938	3548	3951	2277	4901	2619	2021
8649	4280	844	520	561	760	434	513
79982	2766	861	455	744	630	422	662
3015	947	953	700	728	893	506	693
256880	1985	8	10	4	11	5	7
115265	2592	3	8	3	3	7	2
51705	4037	0	0	0	1	0	1
5530	4676	1055	1070	1155	1311	981	992
100302193	113	11	6	3	3	4	3
90024	793	22	21	15	31	11	12
55024	3558	556	683	445	468	839	518
64116	6021	450	351	443	495	232	449
4790	4085	1966	1683	1753	2271	1366	1539
4126	3311	2404	2489	2118	2809	1663	1602
7323	3453	6625	4480	4584	5072	5728	4594
493856	5892	225	234	171	215	1274	172
150159	2160	32	31	28	58	31	65
133308	3361	86	90	132	117	115	156
56898	2920	87	71	107	136	96	134
1062	8612	134	95	178	101	139	78
6870	1753	0	0	0	1	0	0
80319	761	4	2	2	5	2	1
54790	15006	5728	6250	5066	6270	5039	4529
27068	1673	530	389	466	545	278	408
441032	1645	67	44	64	94	58	62
54848	1437	0	0	0	0	0	0
57117	1753	148	164	152	159	119	119
79807	4355	61	98	86	104	74	104
255743	4733	0	0	0	0	0	0
93627	3698	1094	986	1039	1180	897	1232
9255	3261	486	391	491	536	306	388
100507096	1431	0	0	0	0	0	0
100506483	1644	0	0	0	0	0	1
27123	3637	0	0	2	0	0	0
9061	2542	607	849	524	852	406	421
166929	6542	879	765	911	946	571	606
113612	4752	233	194	179	231	150	155
3033	2033	87	134	112	168	112	101
51176	4128	3280	1494	526	2227	1425	4848
641518	1988	42	21	8	39	19	101
285456	3773	24	14	25	33	8	26
6164	1015	4978	3758	3988	6460	3519	3753
58505	1078	734	567	764	783	398	420
64850	2147	0	0	0	0	0	0
84570	2905	3	0	1	3	0	0
10427	4646	1453	1446	1682	1508	1301	1631
693161	98	10	3	6	2	0	15
389217	1158	21	23	25	21	11	28
55013	1274	916	458	629	627	423	684
839	1661	195	144	125	188	130	207
81579	5235	722	909	311	1446	597	578
3426	2161	8	0	0	2	3	0
54433	1267	49	25	33	45	27	47
10692	1558	7	8	5	9	5	6
345193	3624	3	14	12	11	3	11
1950	5583	863	1020	243	1734	766	327
79071	3392	29	100	82	100	117	51
2028	4995	0	0	2	0	4	0
5308	3081	0	0	0	0	0	0
100126354	66	0	0	0	0	0	0
132720	2726	146	118	70	107	39	83
55435	2908	390	207	272	266	155	195
92610	3073	388	344	253	293	193	168
80216	5422	1398	900	514	1080	889	653
63973	2287	0	0	0	0	0	0
55345	6740	275	257	349	349	292	347
51574	2434	576	439	518	520	361	428
442912	68	0	1	1	0	0	2
442896	68	2	0	0	4	2	1
407028	69	2	0	1	2	0	1
442895	68	1	4	4	1	0	2
442894	73	12	4	2	6	2	2
287	14521	5	1	1	4	8	0
100302188	93	0	0	0	0	0	0
817	6094	2038	1974	1666	1533	889	1184
100507209	1772	150	70	93	70	45	92
79642	4678	4	6	8	8	0	1
7368	3418	19	32	18	7	43	9
693162	96	1	1	0	0	1	0
64579	3339	0	0	0	0	0	0
100302290	44	0	0	0	0	0	0
133022	2027	1	0	0	0	0	0
9348	5947	9	13	12	31	10	15
100093630	619	332	253	321	298	201	321
677809	131	21	33	22	33	23	29
8492	4573	69	27	45	48	21	95
645455	1070	2	1	3	4	1	0
729218	1445	25	36	37	37	64	48
57721	2120	451	316	380	454	294	369
9871	4063	867	1128	1092	996	597	722
171024	13782	22	21	30	29	4	19
51778	2590	0	3	0	2	1	11
54532	6595	315	173	206	348	176	548
401152	3040	1554	1052	1096	1542	950	967
2169	2249	5	0	0	3	2	0
100131884	406	0	0	0	0	1	0
100128460	1794	1	9	11	8	20	13
401149	2374	4	5	9	12	19	25
100507306	943	14	30	23	24	49	15
645513	1083	238	258	274	288	209	315
8654	7217	2628	3148	1033	5618	1628	1657
100507322	2376	67	45	50	56	48	108
100507374	643	0	0	0	0	0	0
4085	1438	56	14	33	56	18	28
11107	2480	76	74	12	76	18	31
79625	2871	0	0	0	0	1	0
79931	2604	20	8	86	29	26	41
84109	2347	0	0	0	0	0	0
308	1599	4850	4332	3930	4783	2250	1953
132332	2316	8	0	1	0	3	1
100192379	2224	1	0	0	1	0	0
5393	1644	405	322	459	571	337	444
890	2798	35	54	69	41	26	42
55212	4120	178	151	202	264	179	180
7222	3619	8	7	25	30	1	13
84162	15575	8836	8005	10600	10676	6770	9702
132612	2255	0	1	0	0	0	0
3558	799	1	2	0	0	0	1
59067	616	0	1	1	0	1	0
729338	629	1	2	6	4	0	3
166379	3432	56	62	54	111	56	55
2247	6774	37	30	7	39	15	7
11162	1335	9	12	9	22	12	3
166378	8141	408	390	574	575	417	570
10252	2618	19	29	10	14	14	14
285419	2675	0	0	0	0	0	0
57182	8798	759	1040	1002	995	612	620
79633	16110	4	60	25	54	30	10
100302267	49	0	0	0	0	0	0
27152	3275	19	16	22	40	18	15
83447	1812	0	0	0	0	0	0
22824	3266	10	8	5	8	12	6
100507455	771	0	1	0	0	1	4
10733	3997	53	60	79	51	47	58
256471	4545	551	500	650	651	488	711
80167	2200	428	329	447	483	309	378
55132	5709	335	336	364	432	304	245
10424	3790	109	176	220	208	124	232
100507487	765	5	2	1	4	3	11
79960	8178	1050	840	1182	986	983	1153
132320	3053	1597	1362	1804	1765	1308	1045
132321	1944	379	253	359	247	183	184
57575	5844	0	0	0	0	0	0
132430	4944	0	0	0	0	0	0
100507528	330	0	0	0	0	0	0
54510	5906	0	0	0	1	1	0
641364	4654	6	1	9	0	1	2
23657	9648	56	16	24	47	74	41
25819	1954	127	116	199	137	169	125
1998	3615	1374	1290	1522	1626	1246	1123
84709	1339	1	2	3	1	0	0
4717	1453	187	202	194	202	161	164
80155	5554	1142	718	1143	1015	582	1020
83452	3869	430	259	243	395	259	296
80854	7012	1416	1505	1147	1463	764	899
4258	801	242	365	182	302	157	98
55534	7101	557	896	585	759	589	504
60592	2350	224	102	113	118	87	116
100129858	2017	4	10	6	2	6	7
1047	2822	3	5	2	4	1	3
255520	4404	465	278	354	434	261	402
7350	1000	1	1	2	4	0	2
23158	5486	1580	1697	1770	1808	1175	1619
57484	4661	3	2	71	112	1	0
27309	1891	563	489	469	618	383	366
100507639	2844	207	220	129	249	66	66
3600	1945	256	245	250	247	185	132
8821	4124	1527	877	721	2087	772	2629
84640	5195	1141	956	1117	1051	986	944
2549	7910	620	622	568	636	614	476
100423017	76	11	7	5	3	9	8
8467	3851	2408	1957	2544	3226	1691	2034
100128055	945	53	63	69	58	66	67
441046	1989	2	3	4	7	4	16
166752	6624	5	9	2	16	2	33
2996	1884	14	17	7	10	107	28
2994	527	105	83	4	25	483	4
2993	2660	87	47	5	21	649	4
100505470	1099	0	0	0	0	0	0
646576	1365	0	0	0	0	0	0
64399	3530	1	2	0	0	1	0
100505491	878	0	0	0	0	1	0
10393	871	104	74	98	123	72	95
6059	4194	879	551	771	762	477	759
54726	7434	1216	1254	1627	1390	850	1270
4086	3120	153	252	108	118	72	69
100505525	1085	4	9	2	10	5	0
166785	5943	171	164	174	220	131	169
646603	846	0	0	1	0	1	0
152485	4197	108	125	144	86	128	174
100505545	1717	1	0	1	0	0	1
11157	787	240	190	163	231	132	126
345051	1943	3	29	21	25	22	14
84068	4901	385	319	360	380	236	333
5458	3141	0	0	0	0	0	0
83894	1786	0	0	0	0	0	0
100505596	518	0	0	0	0	0	0
1909	4150	0	0	0	0	0	0
55751	2975	667	489	575	621	450	485
90826	2830	285	260	357	339	251	265
79658	3056	380	473	617	768	355	341
4306	5898	389	298	222	491	322	922
285423	1108	0	0	0	0	0	0
166614	3611	11	14	18	11	20	26
987	10346	4946	5455	5296	7203	4739	5787
10586	2769	130	124	110	116	87	163
729566	408	23	14	23	14	13	26
6189	905	2797	1747	1895	2787	1530	2104
8944	65	49	29	52	60	39	53
152503	5282	91	40	96	32	24	106
345062	987	0	0	2	0	0	0
729830	4576	41	24	37	25	8	67
5188	2233	133	119	135	117	105	105
100505685	2652	1	0	0	0	0	0
55294	4709	2179	1900	2487	2461	1785	1757
100422896	90	53	14	24	14	12	44
54553	3000	116	85	72	141	74	176
201799	3085	2965	1628	1591	2211	1670	1968
201798	2433	3	4	0	4	3	2
27236	3091	789	593	522	746	427	480
85462	6480	25	19	14	34	160	25
23321	6910	52	48	43	121	33	86
303	1343	2	7	6	6	2	1
84057	941	13	15	7	10	11	2
23240	5020	3469	3321	2950	3444	2550	3469
7097	3403	6052	4605	2913	3955	2068	2786
285533	1569	272	265	135	214	179	168
6423	1990	6	12	0	3	21	5
54798	12141	2	2	2	0	3	2
5356	1783	682	607	560	783	416	471
2244	3628	0	0	0	0	0	0
2243	3916	0	0	0	0	0	0
2266	1982	0	0	0	0	0	0
9227	4888	0	0	0	0	0	0
166863	2521	0	0	0	0	0	0
4887	3626	0	0	0	0	0	0
79884	7333	76	41	74	90	59	101
2982	10105	1110	1124	286	1600	644	251
2983	3249	888	875	247	1636	520	291
51802	1692	0	0	0	0	0	0
6999	1693	0	0	0	0	0	3
1519	2933	817	790	653	774	455	502
100505784	467	0	0	0	0	0	0
56034	3007	211	395	210	373	216	205
2743	3214	0	1	1	0	2	0
2891	5870	0	0	0	0	0	0
340017	1395	0	0	0	0	0	0
51313	5123	2663	3899	1440	2147	1571	1427
55314	3318	345	795	258	295	194	153
59350	2412	2	4	0	0	0	3
201725	3525	129	110	152	150	97	109
2110	2349	282	399	262	380	197	216
5481	1834	446	343	439	569	334	280
57600	5790	612	698	793	806	398	557
152940	817	1	2	5	0	7	1
100505930	1106	45	15	38	29	21	33
9693	6821	1751	1682	1610	1813	1319	1467
56884	4830	1	0	0	0	0	0
92345	2315	51	72	92	57	61	96
4886	2759	0	0	0	0	0	0
4889	1843	0	1	0	0	0	0
84076	2801	19	3	11	6	3	7
55319	1918	234	208	238	243	164	209
55016	5733	3717	3327	2712	3110	1850	2191
23520	705	31	23	21	25	19	21
100422849	28	0	0	0	0	0	0
100505989	3123	0	0	0	0	0	0
100506013	2603	0	0	0	0	0	0
391712	1580	5	9	7	12	1	7
152756	2174	6	5	5	2	1	15
166655	1842	0	0	0	0	0	0
201931	4495	344	248	322	335	217	231
11275	3299	1134	790	750	1077	746	731
2713	2232	262	187	182	193	186	166
6307	2139	192	62	142	137	102	142
1363	2428	0	2	0	1	0	0
693163	96	0	0	0	0	0	0
100302176	76	0	0	0	0	0	1
7092	6654	0	0	0	0	0	0
50859	2989	0	8	4	7	4	3
11199	1428	2	2	5	5	0	1
55601	6073	1935	1213	1661	1261	768	1239
91351	6754	4330	3513	2965	2991	2606	2747
23022	6983	172	496	280	273	137	191
84869	3502	349	329	426	452	310	311
57630	5265	182	192	162	180	72	89
4750	5501	383	342	494	573	445	417
1182	4051	2765	2525	1701	4727	2414	1621
54969	1216	129	94	131	149	99	110
100506085	4365	0	0	0	0	1	1
9848	6303	2071	2553	979	4323	1416	1482
51166	2404	1	1	0	0	1	0
100506107	631	0	0	0	0	0	0
100506122	1785	0	0	0	0	0	0
442117	2850	0	4	0	0	2	4
51809	4307	577	609	589	618	397	518
3148	1653	1221	1072	1041	1171	965	676
8819	1109	163	147	187	169	110	78
11341	903	31	52	62	39	67	31
9464	2368	0	0	0	0	0	0
79804	766	0	0	0	0	0	0
10934	708	9	6	1	7	1	4
100506154	499	0	0	0	0	0	0
26269	2564	328	291	303	455	262	286
80817	6552	416	310	336	578	350	402
100423042	70	0	0	0	0	0	0
3248	3022	133	68	128	149	55	64
8001	3637	1	0	0	0	1	0
11086	3325	0	0	2	0	1	0
2823	3798	2	3	3	3	10	4
100506176	593	0	0	0	0	0	0
116966	7521	34	86	92	69	37	239
132851	1233	0	0	1	1	0	0
140458	3031	0	0	0	0	0	0
60559	4596	3239	1979	2686	2947	1574	2294
7424	2079	14	37	7	43	20	11
55247	2402	401	148	170	279	600	132
175	2103	379	238	303	318	216	237
285501	1034	0	0	0	0	0	0
100506196	1148	0	0	0	0	0	0
728081	593	0	0	0	0	0	0
90768	4953	0	0	0	0	0	0
100302270	86	0	0	0	0	0	0
55714	10810	1	0	0	1	0	1
1635	2042	372	401	392	413	261	288
403315	2455	0	0	0	0	0	1
152641	2179	3	2	5	3	4	4
80014	8809	241	204	262	251	126	162
53842	2708	0	0	0	0	0	0
100132463	663	3	2	3	1	0	1
55602	2374	402	349	352	461	313	425
389247	781	6	5	5	6	5	11
3622	1116	65	61	76	80	60	72
201965	2593	103	64	88	106	60	81
60684	4526	1564	1745	1685	1803	1248	1425
100506884	924	0	0	0	0	0	0
56977	4654	1	0	2	1	3	2
133121	3936	1	1	2	0	1	0
391722	1134	1	4	1	3	7	2
3660	2286	1458	1098	1056	1338	1042	864
836	2673	757	628	633	825	477	503
201973	2295	194	160	173	194	108	161
79682	2550	58	78	91	92	66	45
2180	3805	6754	3602	3004	6118	4954	2910
643036	751	205	79	328	118	114	131
731424	2115	19	4	10	27	19	10
100506229	3158	54	67	127	65	16	14
391723	984	0	0	0	0	0	0
291	4420	77	76	117	97	89	113
57587	4879	591	460	624	683	410	618
83891	3213	198	190	303	212	221	188
55805	5158	61	63	91	52	64	87
353322	934	18	24	34	29	22	19
55325	2379	240	166	279	256	182	248
441054	974	0	0	2	1	0	2
256309	2898	1	0	2	2	2	2
27295	3041	0	1	0	0	1	0
8470	8869	2	1	0	7	6	8
7098	3041	36	31	99	34	19	21
25854	2704	1	2	10	5	4	4
285440	4704	337	280	368	453	255	359
3818	2247	7	11	24	26	5	22
2160	3278	0	0	2	2	0	3
285441	2804	0	0	0	0	0	0
4543	1105	0	0	0	0	0	0
2195	14764	7	3	0	2	88	0
100506272	483	0	0	0	0	0	0
132625	2646	0	0	0	0	0	0
205860	1300	0	0	0	0	0	0
339976	1645	0	0	0	0	0	0
401164	483	0	0	0	0	0	0
100506316	1423	3	1	3	3	3	0
100506335	592	2	2	1	1	0	0
2483	1043	336	239	320	347	199	208
56604	1305	1	0	0	1	0	0
554045	2409	0	0	0	0	0	0
448831	2084	0	0	0	0	0	0
26583	568	0	0	0	0	0	0
653543	1611	0	0	0	0	0	0
653544	1611	0	0	0	0	0	0
653545	1611	0	0	0	0	0	0
441056	1605	0	0	0	0	0	0
22947	1617	0	0	0	0	0	0
653548	1611	0	0	0	0	0	0
728410	1611	0	0	0	0	0	0
441058	1201	0	0	0	0	0	0
727764	2172	0	0	0	0	0	0
153478	11515	2	2	7	1	0	1
389257	1573	0	1	0	0	0	1
133957	1420	83	118	100	133	104	83
6389	2390	931	989	978	1094	783	742
100507671	456	6	5	2	3	3	5
10016	1135	610	464	522	612	354	343
57491	5661	7	7	4	26	3	35
100505889	420	20	23	9	15	9	24
100310782	851	0	0	0	0	0	5
116349	1646	9	6	7	11	11	10
11336	2764	551	631	503	569	589	549
25845	1743	106	102	103	97	84	145
6550	2777	23	9	7	28	22	18
100288152	3099	23	19	13	27	31	28
55722	2416	30	30	41	32	31	48
11076	6022	22	35	28	24	24	68
100506739	1224	0	0	1	1	2	4
653082	892	0	1	0	4	1	1
79844	2606	7	9	8	7	3	13
100129204	687	1	1	0	1	0	0
65980	2924	393	465	504	477	399	461
9319	2861	16	21	22	17	9	9
100506688	3485	0	1	0	0	1	2
85409	1798	0	0	0	0	0	0
10723	5304	951	337	417	660	765	655
100506766	1601	29	12	10	15	44	33
340024	5174	8	7	0	1	45	1
348932	2121	0	0	0	0	0	0
7015	4018	0	3	0	0	0	2
81037	2148	837	982	1064	1067	753	652
100506791	1622	0	0	1	0	0	0
6531	3934	0	2	1	0	0	0
79888	3946	1080	1471	2282	1629	1140	1148
728609	1153	41	54	80	48	81	83
728613	2576	48	18	25	29	59	15
100422966	84	0	0	0	0	0	1
64979	614	91	93	92	100	89	51
4726	546	140	103	118	165	76	83
100506843	488	0	0	0	0	0	0
50805	2221	0	0	0	0	0	0
100506858	444	0	0	0	0	0	0
153572	3057	0	0	0	0	0	0
153571	890	0	0	0	0	0	0
285577	3199	0	0	0	0	0	0
79192	1858	0	0	0	0	0	0
340094	1751	0	0	0	0	0	0
170690	4974	1	1	0	0	0	3
23379	7918	2094	1895	2394	2357	1600	2128
401172	2419	2	4	4	9	1	13
84246	1028	108	91	115	122	76	137
134111	2001	1	1	0	0	0	2
255167	3307	0	1	0	0	0	0
54888	3372	1124	929	1079	1296	851	945
6715	2264	243	295	184	259	163	143
100505625	3364	3	11	5	8	3	9
11044	4087	592	806	678	568	482	770
100422999	69	0	0	0	0	0	0
442132	2070	0	0	0	0	0	0
108	6553	0	0	1	0	1	0
134121	1026	0	0	0	0	0	0
100288963	1152	4	4	2	7	5	3
79072	2437	163	141	124	195	119	152
4552	3300	722	656	645	660	420	552
729506	1585	0	1	0	0	0	0
100505738	3240	11	6	7	20	10	3
9037	11808	7	19	20	23	5	49
100505806	1550	0	0	0	0	0	3
100113384	88	0	0	0	0	0	0
50834	1355	0	0	0	0	0	0
285692	1394	0	0	0	0	0	0
134145	1846	146	118	134	149	71	140
22948	3403	1915	1326	1752	2010	1039	1051
134147	4047	4	7	1	5	130	1
10299	4611	2246	3009	2436	3000	3959	3368
100505845	501	3	3	2	3	2	4
83853	1043	37	16	7	37	48	23
651746	9333	337	494	117	654	356	233
1611	2342	359	955	571	525	775	350
1501	5436	1	2	6	4	1	6
404663	624	0	0	0	0	1	0
1767	15573	0	0	0	0	0	0
7204	10227	1406	1903	1689	1418	1070	1074
100133299	1808	58	50	43	27	38	43
54491	7050	2207	1903	1602	1972	1171	1260
90268	7896	1729	1347	1720	1609	1062	1621
56172	8207	704	766	695	675	1683	1164
100128508	1953	15	14	11	9	11	30
23194	4562	0	0	0	0	0	0
100126347	79	0	0	0	0	0	0
441061	1528	0	0	0	0	0	0
100505959	840	0	0	0	0	0	0
401176	2066	0	0	0	0	0	0
90441	1692	254	242	260	299	202	205
54463	3580	281	164	146	234	115	352
4651	11430	44	63	44	74	28	27
285696	3316	4	0	1	8	15	7
10409	1797	1509	457	512	996	833	756
401177	2312	0	0	1	0	1	0
729724	597	0	0	0	0	0	0
729706	597	0	0	0	0	0	0
729711	597	0	0	0	0	0	0
402207	597	0	0	0	0	0	0
391764	597	0	0	0	0	0	0
100288018	594	0	0	0	0	0	0
391766	597	0	0	0	0	0	0
391767	594	0	0	0	0	0	0
1016	3102	0	0	0	0	0	0
100506187	477	0	0	0	0	0	0
728411	6074	191	174	212	268	204	187
1010	4345	0	0	0	0	2	0
5369	575	0	0	0	0	0	0
56979	3691	0	0	0	0	0	0
1008	3620	1	3	0	1	1	0
340107	2290	0	0	0	0	0	0
100506287	1139	0	0	0	0	1	0
1007	3075	0	0	0	1	1	2
729862	444	8	5	12	8	5	2
1004	4521	13	13	0	21	6	0
100506320	986	0	1	0	0	0	0
29102	5498	529	627	730	770	497	782
55322	3612	420	376	373	396	486	326
23037	11642	146	189	103	170	120	183
100422874	58	0	0	0	0	0	1
64083	2676	1664	1397	1562	1747	1138	1150
54545	5187	1028	1264	1047	1611	940	917
51663	4715	1961	1749	1958	2069	1421	1661
693164	98	6	7	3	3	2	8
10923	3507	1785	1059	1713	1588	772	1193
4883	2646	3	7	2	10	7	4
79614	2875	4	9	6	6	10	4
340113	2008	0	0	1	0	0	0
6897	2850	894	822	945	1012	1091	511
81792	4955	0	0	0	0	0	0
51289	2533	0	0	0	0	0	0
51151	3014	0	2	0	2	1	1
23600	3864	93	92	75	120	77	96
114899	3772	64	62	91	69	49	126
729915	3272	230	250	217	165	290	312
401180	960	0	0	0	0	0	2
26064	5856	4	9	2	9	2	5
153657	1359	5	3	8	3	3	13
5810	4683	299	248	269	393	243	318
55299	1273	340	208	288	306	186	264
134218	6208	615	444	589	582	384	511
64902	2406	0	1	2	0	1	1
5618	11788	127	121	165	88	61	113
79925	6985	109	108	206	147	121	282
100506378	1147	6	2	3	4	5	18
3575	1805	3338	2963	3145	5611	2271	5475
133690	1099	0	1	0	0	0	0
100506406	374	0	0	0	0	0	0
133688	5226	0	0	0	0	0	0
167127	2385	2	1	0	1	0	0
92255	3237	470	333	423	452	337	447
693165	97	2	0	0	0	0	1
6502	1800	277	313	322	389	260	260
133686	3942	270	213	316	318	220	259
202151	2618	1	0	0	1	0	3
6507	4865	77	62	41	48	34	15
646719	2626	101	75	96	93	92	122
25836	10389	3017	3798	4598	4044	2925	4276
65250	11199	665	753	1099	805	657	880
9631	4475	777	704	903	980	706	847
55100	2122	603	543	621	654	390	505
2668	4101	0	0	0	0	0	0
133584	5367	0	0	0	0	0	1
100506475	1704	0	0	0	0	0	0
3977	10403	1	0	0	0	0	0
100506495	3827	0	0	0	1	0	0
9180	6147	39	24	23	12	23	51
253260	9533	3957	2670	3945	3656	2676	4682
2533	4828	9728	9095	6806	8905	6211	8381
735	2693	1	2	1	0	0	1
1601	4597	1230	1439	634	2297	1085	836
5734	3416	1391	948	1247	1183	1125	932
23548	5506	404	471	371	819	375	333
5562	5130	1840	1629	1769	2169	1456	1568
100506548	2733	243	113	195	184	125	223
6167	1570	5620	4394	4768	6211	3604	4728
619564	80	6	1	5	1	0	10
84674	4097	734	725	490	859	481	349
730	4012	0	0	0	1	0	0
133558	5280	0	0	0	0	0	0
729	3851	0	0	0	0	0	0
345557	7739	0	0	0	0	0	0
100313805	71	0	0	0	0	0	0
5019	3558	475	424	603	542	386	628
285636	5222	884	629	706	729	479	739
26272	2286	140	81	123	158	85	133
2690	4360	5	3	0	8	0	0
100129792	3491	29	9	26	18	13	34
6414	2203	14	8	4	8	11	18
643977	2790	514	837	517	690	725	528
648987	3186	119	200	142	158	137	131
389289	1266	138	153	180	211	163	164
153684	2260	230	388	222	289	306	230
100132356	1785	114	139	131	122	108	105
100506639	1545	241	262	246	259	237	248
7690	2415	471	436	565	618	437	474
167359	2313	2	1	3	3	0	2
3157	3510	485	369	505	522	303	353
56477	816	25	18	22	31	31	19
64417	2761	152	98	159	176	104	181
375444	2440	51	49	45	35	39	84
10605	2876	264	198	230	248	220	248
23530	4846	1756	1843	1788	2225	1377	1466
2255	627	0	0	0	0	0	0
100506674	1210	0	2	0	1	1	1
10884	1670	410	243	298	370	220	274
348980	5369	0	0	0	0	0	0
133418	4309	5049	3533	4223	4353	2726	4061
79668	7348	3794	3357	5237	4469	3644	4323
100287592	609	0	0	0	0	0	0
642366	2330	0	0	0	0	0	0
3670	2718	0	0	0	0	0	0
100506329	990	0	0	0	0	0	0
53918	2920	164	187	109	191	161	105
3672	4796	125	97	54	63	65	45
3673	7869	260	281	109	330	118	108
4338	1578	178	148	172	180	141	162
257396	2352	12	6	14	18	13	9
10468	1386	3	0	1	1	0	0
4724	676	342	217	240	322	176	196
54622	2486	561	572	491	881	461	515
693166	96	15	11	16	4	5	9
8988	763	1	3	1	1	7	0
112574	6654	1994	1763	2142	1952	1542	1416
11082	2089	2	6	2	2	5	3
3003	1045	335	198	328	184	174	159
3001	896	580	782	1544	953	811	410
166979	2984	0	1	0	1	1	0
493869	3750	0	1	2	0	0	0
554213	91	0	0	0	0	0	0
693123	97	0	0	0	0	0	0
100313923	92	0	0	1	0	0	0
345643	2104	0	0	0	0	0	0
10309	1433	0	0	0	0	0	0
54505	4473	947	779	890	959	889	735
23517	4204	1435	1018	1436	1416	865	1279
8611	1778	68	69	65	67	62	96
379013	5701	186	113	132	156	90	180
153129	2533	488	494	532	584	417	517
54514	2962	0	1	1	1	3	1
133396	2393	80	264	55	33	25	32
3572	9057	5694	3818	2443	5254	3057	6258
441072	2289	14	10	5	10	3	18
79722	2500	98	81	26	130	56	188
100506407	357	19	24	5	18	7	20
4214	7512	9627	8573	7719	9336	5769	7726
133383	1922	66	33	51	65	15	25
166968	5201	500	339	422	516	315	448
65056	4644	2746	1954	2549	2654	1879	2302
345651	2794	1	0	0	0	0	0
10769	2786	95	69	68	128	36	98
100289379	548	1	4	1	1	2	4
202309	2216	889	656	632	784	522	645
115827	1009	10	6	6	7	5	6
5144	8916	1570	920	2169	1644	891	1175
642781	1580	58	25	59	42	35	34
693167	98	1	0	0	1	0	0
25859	9499	26	61	48	56	40	62
55789	2504	36	33	38	25	27	19
79993	3881	1609	1434	534	2862	1132	905
1161	2044	256	183	244	201	147	205
91942	719	45	35	43	43	36	37
643155	2890	374	263	270	323	178	218
57688	5503	1460	1667	1549	1459	1252	1202
285668	2970	2	1	6	1	0	1
100506526	1249	0	0	0	0	0	0
3796	3360	3026	3945	2383	5157	2497	2680
27292	1557	450	340	326	544	250	410
51194	4633	334	264	338	391	326	334
100130733	2249	63	39	50	51	36	69
3350	1269	0	0	0	0	0	0
285671	5060	0	0	0	2	0	1
401190	3821	0	0	1	0	0	0
100132916	967	0	0	0	0	0	0
285672	6856	351	337	375	412	284	344
10283	2080	266	240	287	297	217	182
11174	7268	101	108	99	192	102	110
64105	1731	212	49	171	171	74	279
23398	2098	911	710	852	918	618	1009
373	3900	424	336	337	543	661	451
80006	4341	595	369	498	550	320	547
54557	5453	1006	632	521	853	410	819
57486	8661	382	431	416	453	242	239
55914	6916	7927	5755	6998	7741	5366	6226
100303749	769	46	68	66	53	76	74
140890	4488	1921	1432	1656	1822	1161	1771
401191	2403	7	4	2	9	7	10
375449	10947	437	527	310	676	400	731
100506600	542	3	7	4	16	8	11
4064	2716	599	1064	418	556	518	393
5295	6933	2811	2276	4711	3543	2117	3820
64924	3692	971	786	807	1064	665	761
891	2093	70	92	92	116	72	28
64946	1389	39	19	39	27	27	31
92259	1329	102	60	85	86	62	69
1022	1517	209	154	198	197	128	157
202243	3616	231	172	172	223	178	213
6880	2315	597	431	426	545	400	409
5884	3558	486	301	482	495	354	437
153562	2160	7	4	3	7	2	4
100506646	878	0	0	0	0	0	0
100506658	3261	4	9	1	0	3	2
728340	2106	81	56	60	64	61	60
100272216	2049	151	262	169	100	407	167
653188	1177	4	5	5	4	6	3
100505643	1093	8	0	8	0	3	0
728492	2284	10	7	11	16	10	5
6607	1628	82	32	31	42	29	21
100170939	1016	57	69	87	59	57	34
100505611	585	1	1	0	0	0	0
100505586	585	0	0	0	0	0	0
653238	4374	78	62	79	40	78	142
11042	1759	19	21	18	20	24	17
